branch,id_branch_base,date,hour,event_type,id_event,event,Placa,speed,time,lat,lon,name,odometer,id_truck,month,day_period,day_hour,region,state,city,road,odometer2,km_ran,base_speed
Fast Up,10102,2020-02-15,09:31:23,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:21,-6.92119,-48.05893,Jay Hernandez,5448.3,AQW47106,2020-02,Morning,9,Região Norte,Tocantins,Ponta do Asfalto,BR-153,5452.0,3.7,0/20
Fast Up,10102,2020-02-14,17:40:37,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:11,-8.433348,-48.48295,Jay Hernandez,5429.9,AQW47106,2020-02,Afternoon,17,Região Norte,Tocantins,Brasilândia do Tocantins,BR-153,5445.7,15.8,0/20
Fast Up,10102,2020-02-14,16:05:52,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-9.257753,-48.54808,Jay Hernandez,5420.6,AQW47106,2020-02,Afternoon,16,Região Norte,Tocantins,Rio dos Bois,BR-153,5429.9,9.3,0/20
Fast Up,10102,2020-03-17,12:33:19,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:11,-8.587831,-48.48319,Jay Hernandez,5956.5,AQW47106,2020-03,Afternoon,12,Região Norte,Tocantins,Presidente Kennedy,BR-153,0.0,0.0,0/20
Fast Up,10102,2020-03-10,09:16:58,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,QWA3795,67,00:00:02,-4.847602,-48.2047,Jay Hernandez,5838.9,AQW47106,2020-03,Morning,9,Região Norte,Pará,Abel Figueiredo,BR-222,5956.5,117.6,60/80
Fast Up,10102,2020-03-09,16:48:18,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,QWA3795,60,00:00:00,-3.768276,-47.5015,Jay Hernandez,5821.9,AQW47106,2020-03,Afternoon,16,Região Norte,Pará,Ulianópolis,Rodovia Belém-Brasília,5838.9,17.0,40/60
Fast Up,10102,2020-03-05,11:34:44,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-1.305585,-47.99983,Jay Hernandez,5775.1,AQW47106,2020-03,Morning,11,Região Norte,Pará,Castanhal,BR-316,5821.9,46.8,0/20
Fast Up,10102,2020-03-04,13:46:14,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:11,-4.499852,-47.50747,Jay Hernandez,5734.1,AQW47106,2020-03,Afternoon,13,Região Nordeste,Maranhão,Paulistão,Belém-Brasília,5738.3,4.2,0/20
Fast Up,10102,2020-03-04,15:10:33,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:11,-4.137551,-47.54752,Jay Hernandez,5738.3,AQW47106,2020-03,Afternoon,15,Região Norte,Pará,Dom Eliseu,Rodovia Bernardo Sayão,5747.9,9.6,0/20
Fast Up,10102,2020-03-04,17:31:42,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-3.295131,-47.4659,Jay Hernandez,5747.9,AQW47106,2020-03,Afternoon,17,Região Norte,Pará,Paragominas,Rodovia Bernardo Sayão,5775.1,27.2,0/20
Fast Up,10102,2020-03-03,06:55:33,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-10.17671,-48.3003,Jay Hernandez,5660.6,AQW47106,2020-03,Morning,6,Região Norte,Tocantins,Palmas,BR-010,5672.1,11.5,0/20
Fast Up,10102,2020-03-03,17:10:05,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-6.621688,-47.56154,Jay Hernandez,5708.3,AQW47106,2020-03,Afternoon,17,Região Norte,Tocantins,Primeiro de Janeiro,BR-226,5720.2,11.9,0/20
Fast Up,10102,2020-03-04,08:11:02,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:11,-5.678342,-47.37382,Jay Hernandez,5720.2,AQW47106,2020-03,Morning,8,Região Nordeste,Maranhão,Bananal_,BR-010,5734.1,13.9,0/20
Fast Up,10102,2020-03-03,16:42:08,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-6.725318,-47.76544,Jay Hernandez,5705.6,AQW47106,2020-03,Afternoon,16,Região Norte,Tocantins,Darcinópolis,BR-226,5708.3,2.7,0/20
Fast Up,10102,2020-03-03,11:03:34,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:10,-8.732417,-48.5075,Jay Hernandez,5679.6,AQW47106,2020-03,Morning,11,Região Norte,Tocantins,Guaraí,BR-153,5705.6,26.0,0/20
Fast Up,10102,2020-03-03,09:00:19,TELEMETRY,237,DOWNHILL WITHOUT GEAR,QWA3795,0,00:00:12,-9.38526,-48.56136,Jay Hernandez,5672.1,AQW47106,2020-03,Morning,9,Região Norte,Tocantins,Rio dos Bois,BR-153,5679.6,7.5,0/20
Fast Up,10102,2020-02-27,08:38:09,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,QWA3795,60,00:00:01,-1.829153,-47.51527,Jay Hernandez,5546.0,AQW47106,2020-02,Morning,8,Região Norte,Pará,Irituia,Rodovia Belém–Brasília,5546.9,0.9,40/60
Fast Up,10102,2020-02-27,08:48:02,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,QWA3795,60,00:00:01,-1.912532,-47.52089,Jay Hernandez,5546.9,AQW47106,2020-02,Morning,8,Região Norte,Pará,Mãe do Rio,Rodovia Belém–Brasília,5546.9,0.0,40/60
Fast Up,10102,2020-02-27,08:48:03,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,QWA3795,61,00:00:01,-1.912679,-47.52091,Jay Hernandez,5546.9,AQW47106,2020-02,Morning,8,Região Norte,Pará,Mãe do Rio,Rodovia Belém–Brasília,5546.9,0.0,60/80
Fast Up,10102,2020-02-27,08:48:05,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,QWA3795,60,00:00:01,-1.912978,-47.52095,Jay Hernandez,5546.9,AQW47106,2020-02,Morning,8,Região Norte,Pará,Mãe do Rio,Rodovia Belém–Brasília,5660.6,113.7,40/60
Fly Down,10101,2020-02-18,05:50:35,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNK5745,41,00:00:01,-5.864552,-35.34377,Tyler Hilton,12379.5,KPN6756,2020-02,Mid_night,5,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,12898.9,519.4,40/60
Fly Down,10101,2019-10-14,17:20:02,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNB9725,51,00:00:01,-5.864542,-35.34372,Tyler Hilton,17791.9,BPN10736,2019-10,Afternoon,17,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,19581.6,1789.7,40/60
Fly Down,10101,2019-09-12,17:15:03,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNK5745,52,00:00:02,-8.373126,-35.2344,Tyler Hilton,9471.9,KPN6756,2019-09,Afternoon,17,Região Nordeste,Pernambuco,Frexeiras,Rodovia Governador Mário Covas,9475.8,3.9,40/60
Fly Down,10101,2019-09-12,17:55:07,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNK5745,72,00:00:12,-8.316429,-34.99916,Tyler Hilton,9475.8,KPN6756,2019-09,Afternoon,17,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,9676.5,200.7,60/80
Fly Down,10101,2019-08-14,10:12:27,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNB9725,64,00:00:03,-8.31513,-34.99923,Tyler Hilton,16224.6,BPN10736,2019-08,Morning,10,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,Estrada Tdr Norte,16822.0,597.4,60/80
Fly Down,10101,2019-08-05,14:19:50,TELEMETRY,236,ABRUPT BRAKE,PNB9725,0,00:00:00,-4.335127,-38.4794,Tyler Hilton,15960.1,BPN10736,2019-08,Afternoon,14,Região Nordeste,Ceará,Triângulo,Rodovia Santos Dumont,16224.6,264.5,0/20
Fly Down,10101,2019-09-26,06:52:32,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNB9725,48,00:00:01,-5.864548,-35.34375,Tyler Hilton,17196.3,BPN10736,2019-09,Morning,6,Região Nordeste,Rio Grande do Norte,Macaíba,N/D,17791.9,595.6,40/60
Fly Down,10101,2020-03-05,10:19:14,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,POL4475,63,00:00:04,-3.873181,-38.48803,Tyler Hilton,2801.4,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,Eusébio,Rodovia Quarto Anel Rodoviário,2801.4,0.0,60/80
Fly Down,10101,2020-03-05,10:19:22,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,POL4475,60,00:00:07,-3.873368,-38.4892,Tyler Hilton,2801.4,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,Eusébio,Rodovia Quarto Anel Rodoviário,2801.4,0.0,40/60
Fly Down,10101,2020-03-05,10:19:30,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,POL4475,65,00:00:09,-3.873427,-38.49047,Tyler Hilton,2801.4,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,Eusébio,Rodovia Quarto Anel Rodoviário,2801.6,0.2,60/80
Fly Down,10101,2020-03-05,10:21:12,TELEMETRY,236,ABRUPT BRAKE,POL4475,0,00:00:00,-3.871725,-38.49718,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Quarto Anel Rodoviário,2801.6,0.0,0/20
Fly Down,10101,2020-03-05,10:21:27,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POL4475,79,00:00:01,-3.863949,-38.49759,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.6,0.0,60/80
Fly Down,10101,2020-03-05,10:21:33,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POL4475,79,00:00:01,-3.8628,-38.49737,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.6,0.0,60/80
Fly Down,10101,2020-03-05,10:21:34,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,POL4475,81,00:00:02,-3.862605,-38.49733,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.6,0.0,over 80
Fly Down,10101,2020-03-05,10:21:35,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POL4475,79,00:00:01,-3.862417,-38.49728,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.6,0.0,60/80
Fly Down,10101,2020-03-05,10:21:42,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POL4475,80,00:00:05,-3.861092,-38.49697,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.6,0.0,60/80
Fly Down,10101,2020-03-05,10:21:44,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,POL4475,79,00:00:01,-3.860716,-38.49687,Tyler Hilton,2801.6,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.7,0.1,60/80
Fly Down,10101,2020-03-05,10:22:10,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,POL4475,59,00:00:02,-3.856574,-38.49609,Tyler Hilton,2801.7,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.7,0.0,40/60
Fly Down,10101,2020-03-05,10:22:17,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,POL4475,63,00:00:08,-3.85551,-38.49589,Tyler Hilton,2801.7,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,2801.7,0.0,60/80
Fly Down,10101,2020-03-05,10:22:20,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,POL4475,60,00:00:03,-3.855072,-38.4958,Tyler Hilton,2801.7,LPO5486,2020-03,Morning,10,Região Nordeste,Ceará,N/D,Rodovia Santos Dumont,0.0,0.0,40/60
Fast Up,10102,2019-10-07,17:41:46,TELEMETRY,236,ABRUPT BRAKE,PNZ5241,0,00:00:00,-5.419069,-47.47288,Emile Hirsch,12476.7,ZPN6252,2019-10,Afternoon,17,Região Nordeste,Maranhão,Imperatriz,BR-010,0.0,0.0,0/20
Fast Up,10102,2019-07-31,06:09:05,TELEMETRY,236,ABRUPT BRAKE,ORR2723,0,00:00:00,-2.517342,-44.22581,Josh Holloway,33261.9,ROR3734,2019-07,Morning,6,Região Nordeste,Maranhão,São Luís,Avenida São Luís Rei da França,33417.3,155.4,0/20
Fast Up,10102,2019-07-17,06:14:52,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2723,42,00:00:04,-2.555699,-44.35711,Josh Holloway,33042.4,ROR3734,2019-07,Morning,6,Região Nordeste,Maranhão,São Luís,Avenida Engenheiro Emiliano Macieira,33162.9,120.5,40/60
Fast Up,10102,2019-08-16,00:56:46,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2723,33,00:00:05,-2.567002,-44.36271,Josh Holloway,33532.0,ROR3734,2019-08,Mid_night,0,Região Nordeste,Maranhão,São Luís,N/D,33532.1,0.1,20/40
Fast Up,10102,2019-08-16,00:57:49,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2723,31,00:00:01,-2.567502,-44.35893,Josh Holloway,33532.1,ROR3734,2019-08,Mid_night,0,Região Nordeste,Maranhão,São Luís,Avenida Engenheiro Emiliano Macieira,33932.6,400.5,20/40
Fast Up,10102,2019-08-09,06:03:19,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2723,50,00:00:06,-2.549065,-44.2176,Josh Holloway,33417.3,ROR3734,2019-08,Morning,6,Região Nordeste,Maranhão,São Luís,Avenida Jerônimo de Albuquerque,33532.0,114.7,40/60
Fast Up,10102,2019-09-17,04:20:35,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,ORR2723,62,00:00:03,-2.640205,-44.31027,Josh Holloway,33944.9,ROR3734,2019-09,Mid_night,4,Região Nordeste,Maranhão,São Luís,Avenida Engenheiro Emiliano Macieira,34169.2,224.3,60/80
Fly Down,10101,2019-07-13,10:53:25,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-8.249774,-35.00732,Kris Humphries,38400.8,AIV4068,2019-07,Morning,10,Região Nordeste,Pernambuco,Cabo de Santo Agostinho,PE-009,38765.9,365.1,0/20
Fly Down,10101,2019-07-07,13:49:55,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-8.078976,-34.94317,Kris Humphries,38225.4,AIV4068,2019-07,Afternoon,13,Região Nordeste,Pernambuco,Recife,BR-101,38400.8,175.4,0/20
Fly Down,10101,2019-08-07,09:50:52,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,IVA3057,67,00:00:01,-6.924527,-35.10704,Kris Humphries,38787.3,AIV4068,2019-08,Morning,9,Região Nordeste,Paraíba,Mamanguape,Rodovia Governador Mário Covas,40266.4,1479.1,60/80
Fly Down,10101,2019-07-29,13:21:54,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-8.397215,-34.987,Kris Humphries,38765.9,AIV4068,2019-07,Afternoon,13,Região Nordeste,Pernambuco,Ipojuca,PE-038,38787.3,21.4,0/20
Fly Down,10101,2019-09-30,09:53:28,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-3.813529,-38.52431,Kris Humphries,40266.4,AIV4068,2019-09,Morning,9,Região Nordeste,Ceará,Fortaleza,Rua Professor Moreira de Souza,40269.3,2.9,0/20
Fly Down,10101,2019-10-03,06:09:59,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-3.80954,-38.52203,Kris Humphries,40269.3,AIV4068,2019-10,Morning,6,Região Nordeste,Ceará,Fortaleza,Avenida Deputado Paulino Rocha,40303.5,34.2,0/20
Fly Down,10101,2019-10-04,07:33:01,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-5.613392,-36.89788,Kris Humphries,40303.5,AIV4068,2019-10,Morning,7,Região Nordeste,Rio Grande do Norte,Assu,BR-304,40314.9,11.4,0/20
Fly Down,10101,2019-10-04,09:19:26,TELEMETRY,236,ABRUPT BRAKE,IVA3057,0,00:00:00,-5.748644,-35.93028,Kris Humphries,40314.9,AIV4068,2019-10,Morning,9,Região Nordeste,Rio Grande do Norte,Caiçara do Rio do Vento,BR-304,40839.0,524.1,0/20
Fly Down,10101,2020-03-07,11:20:53,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,IYQ3608,63,00:00:04,-4.581777,-37.92421,Kris Humphries,11406.8,QIY4619,2020-03,Morning,11,Região Nordeste,Ceará,Aracati,BR-304,11574.2,167.4,60/80
Go Now,10104,2019-09-25,15:41:45,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PNY9551,60,00:00:02,-1.595318,-47.49086,Charlie Hunnam,21363.5,YPN10562,2019-09,Afternoon,15,Região Norte,Pará,São Miguel do Guamá,Belém-Brasília,23220.3,1856.8,40/60
Go Now,10104,2019-07-27,13:22:32,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNY9551,80,00:00:01,-9.302345,-48.55082,Charlie Hunnam,19998.7,YPN10562,2019-07,Afternoon,13,Região Norte,Tocantins,Rio dos Bois,BR-153,19998.7,0.0,60/80
Go Now,10104,2019-07-27,13:22:33,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PNY9551,81,00:00:01,-9.302166,-48.5509,Charlie Hunnam,19998.7,YPN10562,2019-07,Afternoon,13,Região Norte,Tocantins,Rio dos Bois,BR-153,20799.0,800.3,over 80
Go Now,10104,2019-09-16,12:06:37,TELEMETRY,236,ABRUPT BRAKE,PNY9551,0,00:00:00,-9.345693,-50.32575,Charlie Hunnam,21040.9,YPN10562,2019-09,Afternoon,12,Região Norte,Pará,Santana do Araguaia,Avenida Marginal,21363.5,322.6,0/20
Go Now,10104,2019-09-09,11:02:01,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNY9551,46,00:00:02,-5.388611,-49.07932,Charlie Hunnam,20876.6,YPN10562,2019-09,Morning,11,Região Norte,Pará,Marabá,N/D,21040.9,164.3,40/60
Go Now,10104,2019-08-31,14:32:38,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,PNY9551,57,00:00:05,-1.296878,-47.93234,Charlie Hunnam,20799.0,YPN10562,2019-08,Afternoon,14,Região Norte,Pará,Castanhal,Avenida Presidente Vargas,20876.6,77.6,40/60
Go Now,10104,2019-12-26,13:42:49,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PNY9551,80,00:00:02,-15.57571,-54.35314,Charlie Hunnam,23220.3,YPN10562,2019-12,Afternoon,13,Região Centro-Oeste,Mato Grosso,Primavera do Leste,BR-070,23654.7,434.4,60/80
Go Now,10104,2020-02-07,17:07:47,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PMZ2141,60,00:00:01,-2.686502,-47.47103,Enrique Iglesias,39645.3,ZPM3152,2020-02,Afternoon,17,Região Norte,Pará,Ipixuna do Pará,Belém-Brasília,0.0,0.0,40/60
Go Now,10104,2019-10-21,08:26:24,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXB2323,58,00:03:16,-1.390518,-48.41481,Enrique Iglesias,47956.3,BHX3334,2019-10,Morning,8,Região Norte,Pará,Ananindeua,BR-316,47956.3,0.0,40/60
Go Now,10104,2019-10-21,08:26:32,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXB2323,16,00:00:02,-1.390381,-48.41459,Enrique Iglesias,47956.3,BHX3334,2019-10,Morning,8,Região Norte,Pará,Ananindeua,BR-316,47956.3,0.0,0/20
Go Now,10104,2019-10-21,08:27:27,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXB2323,53,00:00:40,-1.387964,-48.41074,Enrique Iglesias,47956.3,BHX3334,2019-10,Morning,8,Região Norte,Pará,Ananindeua,BR-316,47956.4,0.1,40/60
Go Now,10104,2019-10-21,08:27:37,SPOKEN ROTOGRAM,217,EXCESS SPEED DRY SPOKEN ROTOGRAM,HXB2323,51,00:00:10,-1.387328,-48.40973,Enrique Iglesias,47956.4,BHX3334,2019-10,Morning,8,Região Norte,Pará,Ananindeua,BR-316,48866.4,910.0,40/60
Go Now,10104,2019-08-22,16:04:41,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMZ2141,80,00:00:01,-15.6464,-53.93434,Enrique Iglesias,36269.4,ZPM3152,2019-08,Afternoon,16,Região Centro-Oeste,Mato Grosso,Poxoréu,BR-070,36875.2,605.8,60/80
Go Now,10104,2019-07-30,17:34:12,TELEMETRY,236,ABRUPT BRAKE,PMZ2141,0,00:00:00,-5.541913,-45.60981,Enrique Iglesias,35736.7,ZPM3152,2019-07,Afternoon,17,Região Nordeste,Maranhão,Barra do Corda,Rodovia BR-226,36269.4,532.7,0/20
Go Now,10104,2019-09-20,14:49:53,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PMZ2141,40,00:00:04,-16.39691,-48.96518,Enrique Iglesias,36875.2,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.2,0.0,20/40
Go Now,10104,2019-09-20,14:49:58,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PMZ2141,40,00:00:04,-16.39719,-48.96559,Enrique Iglesias,36875.2,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.2,0.0,20/40
Go Now,10104,2019-09-20,14:50:04,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PMZ2141,40,00:00:01,-16.39748,-48.9661,Enrique Iglesias,36875.2,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.3,0.1,20/40
Go Now,10104,2019-09-20,14:50:22,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ2141,46,00:00:18,-16.39855,-48.96775,Enrique Iglesias,36875.3,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.3,0.0,40/60
Go Now,10104,2019-09-20,14:51:00,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ2141,45,00:00:06,-16.40067,-48.97172,Enrique Iglesias,36875.3,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.3,0.0,40/60
Go Now,10104,2019-09-20,14:51:04,PRE-INFRINGEMENT RAIN,222,PRE-INFRINGEMENT OF EXCESS SPEED WITH RAIN,PMZ2141,40,00:00:04,-16.40083,-48.97209,Enrique Iglesias,36875.3,ZPM3152,2019-09,Afternoon,14,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.6,0.3,20/40
Go Now,10104,2019-09-20,15:12:24,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMZ2141,60,00:00:01,-16.40156,-48.9732,Enrique Iglesias,36875.6,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.6,0.0,40/60
Go Now,10104,2019-09-20,15:12:25,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PMZ2141,61,00:00:01,-16.4015,-48.97305,Enrique Iglesias,36875.6,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.6,0.0,60/80
Go Now,10104,2019-09-20,15:12:51,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ2141,64,00:00:26,-16.39996,-48.96959,Enrique Iglesias,36875.6,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.7,0.1,60/80
Go Now,10104,2019-09-20,15:14:10,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMZ2141,60,00:00:01,-16.3944,-48.96098,Enrique Iglesias,36875.7,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.8,0.1,40/60
Go Now,10104,2019-09-20,15:14:28,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ2141,63,00:00:18,-16.39259,-48.9589,Enrique Iglesias,36875.8,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.8,0.0,60/80
Go Now,10104,2019-09-20,15:15:20,DRY ROAD PRE-INFRINGEMENT,221,DRY OVER SPEED PRE-INFRINGEMENT,PMZ2141,60,00:00:01,-16.38645,-48.9552,Enrique Iglesias,36875.8,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.8,0.0,40/60
Go Now,10104,2019-09-20,15:15:21,DRY SPEED EVENT,229,EXCESS SPEED DRY ROAD SECTION,PMZ2141,61,00:00:01,-16.38632,-48.95512,Enrique Iglesias,36875.8,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,36875.9,0.1,60/80
Go Now,10104,2019-09-20,15:15:41,RAIN SPEED EVENT,228,EXCESS SPEED RAIL ROAD WITH RAIN,PMZ2141,65,00:00:20,-16.38384,-48.95364,Enrique Iglesias,36875.9,ZPM3152,2019-09,Afternoon,15,Região Centro-Oeste,Goiás,Anápolis,Rodovia Transbrasilânia,37123.7,247.8,60/80
Go Now,10104,2019-09-30,16:25:02,TELEMETRY,236,ABRUPT BRAKE,PMZ2141,0,00:00:00,-4.435694,-47.53621,Enrique Iglesias,37123.7,ZPM3152,2019-09,Afternoon,16,Região Norte,Pará,Dom Eliseu,Belém-Brasília,38925.0,1801.3,0/20
